396,卜
397,占
398,卦
399,卯
400,印
401,危
402,即
403,却
404,卵
405,卸
406,卿
407,厄
408,厘
409,厚
410,原
411,厨
412,厩
413,厭
414,厳
415,去
416,参
417,又
418,叉
419,及
420,友
421,双
422,反
423,収
424,叔
425,取
426,受
427,叙
428,叛
429,叡
430,叢
431,口
432,古
433,句
434,叩
435,只
436,叫
437,召
438,可
439,台
440,叱
441,史
442,右
443,叶
444,号
445,司
446,吃
447,各
448,合
449,吉
450,吊
451,吋
452,同
453,名
454,后
455,吏
456,吐
457,向
458,君
459,吟
460,吠
461,否
462,含
463,吸
464,吹
465,吻
466,吾
467,呂
468,呆
469,呈
470,呉
471,告
472,呑
473,周
474,呪
475,味
476,呼
477,命
478,咋
479,和
480,咲
481,咳
482,咽
483,哀
484,品
485,哉
486,員
487,哨
488,哩
489,哲
490,唄
491,唆
492,唇
493,唐
494,唖
495,唯
496,唱
497,唾
498,啄
499,商
500,問
501,啓
502,善
503,喉
504,喋
505,喚
506,喜
507,喝
508,喧
509,喪
510,喫
511,喬
512,喰
513,営
514,嗣
515,嘆
516,嘉
517,嘗
518,嘘
519,嘩
520,嘱
521,噂
522,噌
523,噛
524,器
525,噴
526,噸
527,噺
528,嚇
529,嚢
530,囚
531,四
532,回
533,因
534,団
535,困
536,囲
537,図
538,固
539,国
540,圃
541,圏
542,園
543,土
544,圧
545,在
546,圭
547,地
548,坂
549,均
550,坊
551,坐
552,坑
553,坤
554,坦
555,坪
556,垂
557,型
558,垢
559,垣
560,埋
561,城
562,埜
563,域
564,埠
565,埴
566,執
567,培
568,基
569,埼
570,堀
571,堂
572,堅
573,堆
574,堕
575,堤
576,堪
577,堰
578,報
579,場
580,堵
581,堺
582,塀
583,塁
584,塊
585,塑
586,塔
587,塗
588,塘
589,塙
590,塚
591,塞
592,塩
593,填
594,塵
595,塾
596,境
597,墓
598,増
599,墜
600,墨
601,墳
602,墾
603,壁
604,壇
605,壊
606,壌
607,壕
608,士
609,壬
610,壮
611,声
612,壱
613,売
614,壷
615,変
616,夏
617,夕
618,外
619,夙
620,多
621,夜
622,夢
623,大
624,天
625,太
626,夫
627,央
628,失
629,夷
630,奄
631,奇
632,奈
633,奉
634,奏
635,契
636,奔
637,套
638,奥
639,奨
640,奪
641,奮
642,女
643,奴
644,好
645,如
646,妃
647,妄
648,妊
649,妓
650,妖
651,妙
652,妥
653,妨
654,妬
655,妹
656,妻
657,妾
658,姉
659,始
660,姐
661,姑
662,姓
663,委
664,姥
665,姦
666,姪
667,姫
668,姶
669,姻
670,姿
671,威
672,娃
673,娘
674,娠
675,娩
676,娯
677,娼
678,婁
679,婆
680,婚
681,婦
682,婿
683,媒
684,媛
685,嫁
686,嫉
687,嫌
688,嫡
689,嬉
690,嬢
691,嬬
692,嬰
693,子
694,孔
695,字
696,存
697,孜
698,孝
699,孟
700,季
701,孤
702,学
703,孫
704,宅
705,宇
706,守
707,安
708,宋
709,完
710,宍
711,宏
712,宕
713,宗
714,官
715,宙
716,定
717,宛
718,宜
719,宝
720,実
721,客
722,宣
723,室
724,宥
725,宮
726,宰
727,害
728,宴
729,宵
730,家
731,容
732,宿
733,寂
734,寄
735,寅
736,密
737,富
738,寒
739,寓
740,寛
741,寝
742,察
743,寡
744,寧
745,審
746,寮
747,寵
748,寸
749,寺
750,対
751,寿
752,封
753,専
754,射
755,将
756,尉
757,尊
758,尋
759,導
760,小
761,少
762,尖
763,尚
764,尤
765,尭
766,就
767,尺
768,尻
769,尼
770,尽
771,尾
772,尿
773,局
774,居
775,屈
776,届
777,屋
778,屍
779,屑
780,展
781,属
782,屠
783,屡
784,層
785,履
786,屯
787,山
788,岐
789,岡
790,岨
791,岩
792,岬
793,岱
794,岳
795,岸
796,峠
797,峡
798,峨
799,峯
800,峰
801,島
802,峻
803,崇
804,崎
805,崖
806,崩
807,嵐
808,嵩
809,嵯
810,嶋
811,嶺
812,巌
813,川
814,州
815,巡
816,巣
817,工
818,左
819,巧
820,巨
821,差
822,己
823,巳
824,巴
825,巷
826,巻
827,巽
828,巾
829,市
830,布
831,帆
832,希
833,帖
834,帝
835,帥
836,師
837,席
838,帯
839,帰
840,帳
841,常
842,帽
843,幅
844,幌
845,幕
846,幡
847,幣
848,干
849,平
850,年
851,幸
852,幹
853,幻
854,幼
855,幽
856,幾
857,庁
858,広
859,庄
860,庇
861,床
862,序
863,底
864,庖
865,店
866,庚
867,府
868,度
869,座
870,庫
871,庭
872,庵
873,庶
874,康
875,庸
876,廃
877,廉
878,廊
879,廓
880,廟
881,廠
882,延
883,廷
884,建
885,廻
886,廼
887,廿
888,弁
889,弄
890,弊
891,式
892,弐
893,弓
894,弔
895,引
896,弗
897,弘
898,弛
899,弟
900,弥
901,弦
902,弧
903,弱
904,張
905,強
906,弼
907,弾
908,彊
909,当
910,形
911,彦
912,彩
913,彪
914,彫
915,彬
916,彰
917,影
918,役
919,彼
920,往
921,征
922,径
923,待
924,律
925,後
926,徐
927,徒
928,従
929,得
930,御
931,復
932,循
933,微
934,徳
935,徴
936,徹
937,徽
938,心
939,必
940,忌
941,忍
942,志
943,忘
944,忙
945,応
946,忠
947,快
948,念
949,忽
950,怒
951,怖
952,怜
953,思
954,怠
955,急
956,性
957,怨
958,怪
959,怯
960,恋
961,恐
962,恒
963,恕
964,恢
965,恥
966,恨
967,恩
968,恭
969,息
970,恰
971,恵
972,悉
973,悌
974,悔
975,悟
976,悠
977,患
978,悦
979,悩
980,悪
981,悲
982,悶
983,悼
984,情
985,惇
986,惑
987,惚
988,惜
989,惟
990,惣
991,惨
992,惰
993,想
994,惹
995,愁
996,愈
997,愉
998,意
999,愚
1000,愛
1001,感
1002,慈
1003,態
1004,慌
1005,慎
1006,慕
1007,慢
1008,慣
1009,慧
1010,慨
1011,慮
1012,慰
1013,慶
1014,慾
1015,憂
1016,憎
1017,憐
1018,憤
1019,憧
1020,憩
1021,憲
1022,憶
1023,憾
1024,懇
1025,懐
1026,懲
1027,懸
1028,戊
1029,戎
1030,成
1031,我
1032,戒
1033,或
1034,戚
1035,戟
1036,戦
1037,戯
1038,戴
1039,戸
1040,戻
1041,房
1042,所
1043,扇
1044,扉
1045,手
1046,才
1047,打
1048,払
1049,托
1050,扮
1051,扱
1052,扶
1053,批
1054,承
1055,技
1056,抄
1057,把
1058,抑
1059,投
1060,抗
1061,折
1062,抜
1063,択
1064,披
1065,抱
1066,抵
1067,抹
1068,押
1069,抽
1070,担
1071,拍
1072,拐
1073,拒
1074,拓
1075,拘
1076,拙
1077,招
1078,拝
1079,拠
1080,拡
1081,括
1082,拭
1083,拳
1084,拶
1085,拷
1086,拾
1087,持
1088,指
1089,按
1090,挑
1091,挙
1092,挟
1093,挨
1094,挫
1095,振
1096,挺
1097,挽
1098,挿
1099,捉
1100,捌
1101,捕
1102,捗
1103,捜
1104,捧
1105,捨
1106,据
1107,捲
1108,捷
1109,捺
1110,捻
1111,掃
1112,授
1113,掌
1114,排
1115,掘
1116,掛
1117,掠
1118,採
1119,探
1120,接
1121,控
1122,推
1123,掩
1124,措
1125,掬
1126,掲
1127,掴
1128,掻
1129,揃
1130,描
1131,提
1132,揖
1133,揚
1134,換
1135,握
1136,揮
1137,援
1138,揺
1139,損
1140,搬
1141,搭
1142,携
1143,搾
1144,摂
1145,摘
1146,摩
1147,摸
1148,摺
1149,撃
1150,撒
1151,撚
1152,撞
1153,撤
1154,撫
1155,播
1156,撮
1157,撰
1158,撲
1159,撹
1160,擁
1161,操
1162,擢
1163,擦
1164,擬
1165,擾
1166,支
1167,改
1168,攻
1169,放
1170,政
1171,故
1172,敏
1173,救
1174,敗
1175,教
1176,敢
1177,散
1178,敦
1179,敬
1180,数
1181,整
1182,敵
1183,敷
1184,文
1185,斉
1186,斌
1187,斎
1188,斐
1189,斑
1190,斗
1191,料
1192,斜
1193,斡
1194,斤
1195,斥
1196,斧
1197,斬
1198,断
1199,斯
1200,新
1201,方
1202,於
1203,施
1204,旅
1205,旋
1206,族
1207,旗
1208,既
1209,日
1210,旦
1211,旧
1212,旨
1213,早
1214,旬
1215,旭
1216,旺
1217,昂
1218,昆
1219,昇
1220,昌
1221,明
1222,昏
1223,易
1224,昔
1225,星
1226,映
1227,春
1228,昧
1229,昨
1230,昭
1231,是
1232,昼
1233,時
1234,晃
1235,晋
1236,晒
1237,晦
1238,晩
1239,普
1240,景
1241,晴
1242,晶
1243,智
1244,暁
1245,暇
1246,暑
1247,暖
1248,暗
1249,暢
1250,暦
1251,暫
1252,暮
1253,暴
1254,曇
1255,曙
1256,曜
1257,曝
1258,曲
1259,曳
1260,更
1261,書
1262,曹
1263,曽
1264,曾
1265,替
1266,最
1267,月
1268,有
1269,朋
1270,服
1271,朔
1272,朕
1273,朗
1274,望
1275,朝
1276,期
1277,木
1278,未
1279,末
1280,本
1281,札
1282,朱
1283,朴
1284,机
1285,朽
1286,杉
1287,李
1288,杏
1289,材
1290,村
1291,杓
1292,杖
1293,杜
1294,束
1295,条
1296,杢
1297,来
1298,杭
1299,杯
1300,東
1301,杵
1302,杷
1303,松
1304,板
1305,枇
1306,析
1307,枕
1308,林
1309,枚
1310,果
1311,枝
1312,枠
1313,枢
1314,枯
1315,架
1316,柁
1317,柄
1318,柊
1319,柏
1320,某
1321,柑
1322,染
1323,柔
1324,柘
1325,柚
1326,柱
1327,柳
1328,柴
1329,柵
1330,査
1331,柾
1332,柿
1333,栂
1334,栃
1335,栄
1336,栓
1337,栖
1338,栗
1339,校
1340,栢
1341,株
1342,栴
1343,核
1344,根
1345,格
1346,栽
1347,桁
1348,桂
1349,桃
1350,案
1351,桐
1352,桑
1353,桓
1354,桔
1355,桜
1356,桝
1357,桟
1358,桧
1359,桶
1360,梁
1361,梅
1362,梓
1363,梗
1364,梢
1365,梧
1366,梨
1367,梯
1368,械
1369,梱
1370,梶
1371,梼
1372,棄
1373,棉
1374,棋
1375,棒
1376,棚
1377,棟
1378,森
1379,棲
1380,棺
1381,椀
1382,椅
1383,椋
1384,植
1385,椎
1386,椙
1387,椛
1388,検
1389,椴
1390,椿
1391,楊
1392,楓
1393,楕
1394,楚
1395,楠
1396,楢
1397,業
1398,楯
1399,楳
1400,極
1401,楼
1402,楽
1403,概
1404,榊
1405,榎
1406,榔
1407,榛
1408,構
1409,槌
1410,槍
1411,様
1412,槙
1413,槻
1414,槽
1415,樋
1416,樗
1417,標
1418,樟
1419,模
1420,権
1421,横
1422,樫
1423,樵
1424,樹
1425,樺
1426,樽
1427,橋
1428,橘
1429,機
1430,橡
1431,橿
1432,檀
1433,檎
1434,櫓
1435,櫛
1436,櫨
1437,欄
1438,欝
1439,欠
1440,次
1441,欣
1442,欧
1443,欲
1444,欺
1445,欽
1446,款
1447,歌
1448,歎
1449,歓
1450,止
1451,正
1452,此
1453,武
1454,歩
1455,歪
1456,歯
1457,歳
1458,歴
1459,死
1460,殆
1461,殉
1462,殊
1463,残
1464,殖
1465,殴
1466,段
1467,殺
1468,殻
1469,殿
1470,毅
1471,母
1472,毎
1473,毒
1474,比
1475,毘
1476,毛
1477,氏
1478,民
1479,気
1480,水
1481,氷
1482,永
1483,氾
1484,汀
1485,汁
1486,求
1487,汎
1488,汐
1489,汗
1490,汚
1491,汝
1492,江
1493,池
1494,汰
1495,汲
1496,決
1497,汽
1498,沃
1499,沈
1500,沌
1501,沓
1502,沖
1503,沙
1504,没
1505,沢
1506,沫
1507,河
1508,沸
1509,油
1510,治
1511,沼
1512,沿
1513,況
1514,泉
1515,泊
1516,泌
1517,法
1518,泡
1519,波
1520,泣
1521,泥
1522,注
1523,泰
1524,泳
1525,洋
1526,洗
1527,洛
1528,洞
1529,津
1530,洩
1531,洪
1532,洲
1533,活
1534,派
1535,流
1536,浄
1537,浅
1538,浜
1539,浦
1540,浩
1541,浪
1542,浬
1543,浮
1544,浴
1545,海
1546,浸
1547,消
1548,涌
1549,涙
1550,涛
1551,涜
1552,涯
1553,液
1554,涼
1555,淀
1556,淋
1557,淑
1558,淘
1559,淡
1560,淫
1561,深
1562,淳
1563,淵
1564,混
1565,添
1566,清
1567,渇
1568,済
1569,渉
1570,渋
1571,渓
1572,渚
1573,減
1574,渠
1575,渡
1576,渥
1577,渦
1578,温
1579,測
1580,港
1581,湊
1582,湖
1583,湘
1584,湛
1585,湧
1586,湯
1587,湾
1588,湿
1589,満
1590,溌
1591,源
1592,準
1593,溜
1594,溝
1595,溢
1596,溶
1597,溺
1598,滅
1599,滋
1600,滑
1601,滝
1602,滞
1603,滴
1604,漁
1605,漂
1606,漆
1607,漉
1608,漏
1609,演
1610,漕
1611,漠
1612,漢
1613,漣
1614,漫
1615,漬
1616,漸
1617,潅
1618,潔
1619,潜
1620,潟
1621,潤
1622,潮
1623,潰
1624,澄
1625,澗
1626,澱
1627,激
1628,濁
1629,濃
1630,濠
1631,濡
1632,濫
1633,濯
1634,瀕
1635,瀞
1636,瀦
1637,瀧
1638,瀬
1639,灘
1640,火
1641,灯
1642,灰
1643,灸
1644,灼
1645,災
1646,炉
1647,炊
1648,炎
1649,炭
1650,点
1651,為
1652,烈
1653,烏
1654,烹
1655,焔
1656,焚
1657,無
1658,焦
1659,然
1660,焼
1661,煉
1662,煎
1663,煙
1664,煤
1665,照
1666,煩
1667,煮
1668,煽
1669,熊
1670,熔
1671,熟
1672,熱
1673,燃
1674,燈
1675,燐
1676,燕
1677,燥
1678,燦
1679,燭
1680,爆
1681,爪
1682,爵
1683,父
1684,爺
1685,爽
1686,爾
1687,片
1688,版
1689,牌
1690,牒
1691,牙
1692,牛
1693,牝
1694,牟
1695,牡
1696,牢
1697,牧
1698,物
1699,牲
1700,特
1701,牽
1702,犀
1703,犠
1704,犬
1705,犯
1706,状
1707,狂
1708,狐
1709,狗
1710,狙
1711,狛
1712,狩
1713,独
1714,狭
1715,狸
1716,狼
1717,狽
1718,猛
1719,猟
1720,猪
1721,猫
1722,献
1723,猶
1724,猷
1725,猿
1726,獄
1727,獅
1728,獣
1729,獲
1730,玄
1731,率
1732,玉
1733,王
1734,玖
1735,玩
1736,玲
1737,珂
1738,珊
1739,珍
1740,珠
1741,珪
1742,班
1743,現
1744,球
1745,理
1746,琉
1747,琢
1748,琳
1749,琴
1750,琵
1751,琶
1752,瑚
1753,瑛
1754,瑞
1755,瑠
1756,瑳
1757,璃
1758,環
1759,璽
1760,瓜
1761,瓢
1762,瓦
1763,瓶
1764,甑
1765,甘
1766,甚
1767,甜
1768,生
1769,産
1770,甥
1771,用
1772,甫
1773,田
1774,由
1775,甲
1776,申
1777,男
1778,町
1779,画
1780,界
1781,畏
1782,畑
1783,畔
1784,留
1785,畜
1786,畝
1787,畠
1788,畢
1789,略
1790,畦
1791,番
1792,異
1793,畳
1794,畷
1795,畿
1796,疋
1797,疎
1798,疏
1799,疑
1800,疫
1801,疲
1802,疹
1803,疾
1804,病
1805,症
1806,痔
1807,痕
1808,痘
1809,痛
1810,痢
1811,痩
1812,痴
1813,療
1814,癌
1815,癒
1816,癖
1817,発
1818,登
1819,白
1820,百
1821,的
1822,皆
1823,皇
1824,皐
1825,皮
1826,皿
1827,盃
1828,盆
1829,盈
1830,益
1831,盗
1832,盛
1833,盟
1834,監
1835,盤
1836,目
1837,盲
1838,直
1839,相
1840,盾
1841,省
1842,眉
1843,看
1844,県
1845,真
1846,眠
1847,眺
1848,眼
1849,着
1850,睡
1851,督
1852,睦
1853,瞥
1854,瞬
1855,瞭
1856,瞳
1857,矛
1858,矢
1859,知
1860,矧
1861,矩
1862,短
1863,矯
1864,石
1865,砂
1866,研
1867,砕
1868,砥
1869,砦
1870,砧
1871,砲
1872,破
1873,砺
1874,砿
1875,硝
1876,硫
1877,硬
1878,硯
1879,硲
1880,碁
1881,碇
1882,碍
1883,碑
1884,碓
1885,碕
1886,碗
1887,碧
1888,碩
1889,確
1890,磁
1891,磐
1892,磨
1893,磯
1894,礁
1895,礎
1896,示
1897,礼
1898,社
1899,祁
1900,祇
1901,祈
1902,祉
1903,祐
1904,祖
1905,祝
1906,神
1907,祢
1908,祥
1909,票
1910,祭
1911,祷
1912,禁
1913,禄
1914,禅
1915,禍
1916,禎
1917,福
1918,禦
1919,禰
1920,禽
1921,禾
1922,禿
1923,秀
1924,私
1925,秋
1926,科
1927,秒
1928,秘
1929,租
1930,秤
1931,秦
1932,秩
1933,称
1934,移
1935,稀
1936,程
1937,税
1938,稔
1939,稗
1940,稚
1941,稜
1942,種
1943,稲
1944,稼
1945,稽
1946,稿
1947,穀
1948,穂
1949,穆
1950,積
1951,穎
1952,穏
1953,穐
1954,穣
1955,穫
1956,穴
1957,究
1958,空
1959,穿
1960,突
1961,窃
1962,窄
1963,窒
1964,窓
1965,窟
1966,窪
1967,窮
1968,窯
1969,窺
1970,竃
1971,立
1972,竜
1973,章
1974,竣
1975,童
1976,竪
1977,端
1978,競
1979,竹
1980,竺
1981,竿
1982,笈
1983,笑
1984,笛
1985,笠
1986,笥
1987,符
1988,第
1989,笹
1990,筆
1991,筈
1992,等
1993,筋
1994,筏
1995,筑
1996,筒
1997,答
1998,策
1999,箆
2000,箇
2001,箔
2002,箕
2003,算
2004,管
2005,箪
2006,箭
2007,箱
2008,箸
2009,節
2010,範
2011,篇
2012,築
2013,篠
2014,篤
2015,篭
2016,簡
2017,簸
2018,簾
2019,簿
2020,籍
2021,米
2022,籾
2023,粁
2024,粂
2025,粉
2026,粋
2027,粍
2028,粒
2029,粕
2030,粗
2031,粘
2032,粛
2033,粟
2034,粥
2035,粧
2036,精
2037,糊
2038,糎
2039,糖
2040,糞
2041,糟
2042,糠
2043,糧
2044,糸
2045,系
2046,糾
2047,紀
2048,約
2049,紅
2050,紋
2051,納
2052,紐
2053,純
2054,紗
2055,紘
2056,紙
2057,級
2058,紛
2059,素
2060,紡
2061,索
2062,紫
2063,紬
2064,累
2065,細
2066,紳
2067,紹
2068,紺
2069,終
2070,絃
2071,組
2072,経
2073,結
2074,絞
2075,絡
2076,絢
2077,給
2078,統
2079,絵
2080,絶
2081,絹
2082,継
2083,続
2084,綜
2085,綬
2086,維
2087,綱
2088,網
2089,綴
2090,綻
2091,綾
2092,綿
2093,緊
2094,緋
2095,総
2096,緑
2097,緒
2098,線
2099,締
2100,編
2101,緩
2102,緬
2103,緯
2104,練
2105,縁
2106,縄
2107,縛
2108,縞
2109,縦
2110,縫
2111,縮
2112,績
2113,繁
2114,繊
2115,繋
2116,繍
2117,織
2118,繕
2119,繭
2120,繰
2121,纂
2122,纏
2123,缶
2124,罪
2125,罫
2126,置
2127,罰
2128,署
2129,罵
2130,罷
2131,羅
2132,羊
2133,美
2134,群
2135,羨
2136,義
2137,羽
2138,翁
2139,翌
2140,習
2141,翠
2142,翫
2143,翰
2144,翻
2145,翼
2146,耀
2147,老
2148,考
2149,者
2150,而
2151,耐
2152,耕
2153,耗
2154,耳
2155,耶
2156,耽
2157,聖
2158,聞
2159,聡
2160,聯
2161,聴
2162,職
2163,聾
2164,肇
2165,肉
2166,肋
2167,肌
2168,肖
2169,肘
2170,肝
2171,股
2172,肢
2173,肥
2174,肩
2175,肪
2176,肯
2177,肱
2178,育
2179,肴
2180,肺
2181,胃
2182,胆
2183,背
2184,胎
2185,胞
2186,胡
2187,胤
2188,胴
2189,胸
2190,能
2191,脂
2192,脅
2193,脆
2194,脇
2195,脈
2196,脊
2197,脚
2198,脱
2199,脳
2200,脹
2201,腎
2202,腐
2203,腔
2204,腕
2205,腫
2206,腰
2207,腸
2208,腹
2209,腺
2210,腿
2211,膏
2212,膚
2213,膜
2214,膝
2215,膨
2216,膳
2217,膿
2218,臆
2219,臓
2220,臣
2221,臥
2222,臨
2223,自
2224,臭
2225,至
2226,致
2227,臼
2228,興
2229,舌
2230,舎
2231,舗
2232,舘
2233,舛
2234,舜
2235,舞
2236,舟
2237,航
2238,般
2239,舵
2240,舶
2241,舷
2242,船
2243,艇
2244,艦
2245,艮
2246,良
2247,色
2248,艶
2249,芋
2250,芙
2251,芝
2252,芥
2253,芦
2254,芭
2255,芯
2256,花
2257,芳
2258,芸
2259,芹
2260,芽
2261,苅
2262,苑
2263,苓
2264,苔
2265,苗
2266,苛
2267,若
2268,苦
2269,苧
2270,苫
2271,英
2272,茂
2273,茄
2274,茅
2275,茎
2276,茜
2277,茨
2278,茶
2279,茸
2280,草
2281,荊
2282,荏
2283,荒
2284,荘
2285,荷
2286,荻
2287,莞
2288,莫
2289,莱
2290,菅
2291,菊
2292,菌
2293,菓
2294,菖
2295,菜
2296,菟
2297,菩
2298,華
2299,菰
2300,菱
2301,萄
2302,萌
2303,萎
2304,萩
2305,萱
2306,落
2307,葉
2308,葎
2309,著
2310,葛
2311,葡
2312,董
2313,葦
2314,葬
2315,葱
2316,葵
2317,葺
2318,蒋
2319,蒐
2320,蒔
2321,蒙
2322,蒜
2323,蒲
2324,蒸
2325,蒼
2326,蓄
2327,蓉
2328,蓋
2329,蓑
2330,蓬
2331,蓮
2332,蔀
2333,蔑
2334,蔓
2335,蔚
2336,蔦
2337,蔭
2338,蔵
2339,蔽
2340,蕃
2341,蕉
2342,蕊
2343,蕎
2344,蕗
2345,蕨
2346,蕩
2347,蕪
2348,薄
2349,薗
2350,薙
2351,薦
2352,薩
2353,薪
2354,薫
2355,薬
2356,薮
2357,薯
2358,藁
2359,藍
2360,藤
2361,藩
2362,藷
2363,藻
2364,蘇
2365,蘭
2366,虎
2367,虐
2368,虚
2369,虜
2370,虞
2371,虫
2372,虹
2373,虻
2374,蚊
2375,蚕
2376,蚤
2377,蛇
2378,蛋
2379,蛍
2380,蛎
2381,蛙
2382,蛤
2383,蛭
2384,蛮
2385,蛸
2386,蛾
2387,蜂
2388,蜘
2389,蜜
2390,蝉
2391,蝋
2392,蝕
2393,蝦
2394,蝶
2395,蝿
2396,融
2397,螺
2398,蟹
2399,蟻
2400,血
2401,衆
2402,行
2403,術
2404,街
2405,衛
2406,衝
2407,衡
2408,衣
2409,表
2410,衰
2411,衷
2412,衿
2413,袈
2414,袋
2415,袖
2416,被
2417,袴
2418,袷
2419,裁
2420,裂
2421,装
2422,裏
2423,裕
2424,補
2425,裟
2426,裡
2427,裳
2428,裸
2429,製
2430,裾
2431,複
2432,褐
2433,褒
2434,襖
2435,襟
2436,襲
2437,西
2438,要
2439,覆
2440,覇
2441,見
2442,規
2443,視
2444,覗
2445,覚
2446,覧
2447,親
2448,観
2449,角
2450,解
2451,触
2452,言
2453,訂
2454,計
2455,訊
2456,討
2457,訓
2458,託
2459,記
2460,訟
2461,訣
2462,訪
2463,設
2464,許
2465,訳
2466,訴
2467,診
2468,註
2469,証
2470,詐
2471,詑
2472,詔
2473,評
2474,詞
2475,詠
2476,詣
2477,試
2478,詩
2479,詫
2480,詮
2481,詰
2482,話
2483,該
2484,詳
2485,誇
2486,誉
2487,誌
2488,認
2489,誓
2490,誕
2491,誘
2492,語
2493,誠
2494,誤
2495,説
2496,読
2497,誰
2498,課
2499,誹
2500,誼
2501,調
2502,談
2503,請
2504,諌
2505,諏
2506,諒
2507,論
2508,諜
2509,諦
2510,諭
2511,諮
2512,諸
2513,諺
2514,諾
2515,謀
2516,謁
2517,謂
2518,謄
2519,謎
2520,謙
2521,講
2522,謝
2523,謡
2524,謬
2525,謹
2526,識
2527,譜
2528,警
2529,議
2530,譲
2531,護
2532,讃
2533,讐
2534,谷
2535,豆
2536,豊
2537,豚
2538,象
2539,豪
2540,豹
2541,貌
2542,貝
2543,貞
2544,負
2545,財
2546,貢
2547,貧
2548,貨
2549,販
2550,貫
2551,責
2552,貯
2553,貰
2554,貴
2555,買
2556,貸
2557,費
2558,貼
2559,貿
2560,賀
2561,賂
2562,賃
2563,賄
2564,資
2565,賊
2566,賎
2567,賑
2568,賓
2569,賛
2570,賜
2571,賞
2572,賠
2573,賢
2574,賦
2575,質
2576,賭
2577,購
2578,贈
2579,贋
2580,赤
2581,赦
2582,赫
2583,走
2584,赴
2585,起
2586,超
2587,越
2588,趣
2589,趨
2590,足
2591,距
2592,跡
2593,跨
2594,路
2595,跳
2596,践
2597,踊
2598,踏
2599,蹄
2600,蹟
2601,蹴
2602,躍
2603,身
